11,19
11,20
11,23
11,24
12,19
12,20
12,23
12,24
14,17
14,18
14,19
14,20
14,21
14,22
14,23
14,24
14,25
14,26
15,16
15,27
16,16
16,17
16,20
16,21
16,22
16,23
16,26
16,27
18,21
18,22
19,20
19,23
20,20
20,23
21,21
21,22
23,16
23,17
23,20
23,21
23,22
23,23
23,26
23,27
24,16
24,27
25,17
25,18
25,19
25,20
25,21
25,22
25,23
25,24
25,25
25,26
27,19
27,20
27,23
27,24
28,19
28,20
28,23
28,24
